service_id,date,exception_type
"454_64888","20171130","1"
"454_64888","20171201","1"
"454_64888","20171202","1"
"454_64888","20171204","1"
"454_64888","20171205","1"
"454_64888","20171206","1"
"454_64888","20171207","1"
"454_64888","20171209","1"
"454_64888","20171211","1"
"454_64888","20171212","1"
"454_64888","20171213","1"
"454_64888","20171214","1"
"454_64888","20171215","1"
"454_64888","20171216","1"
"454_64888","20171218","1"
"454_64888","20171219","1"
"454_64888","20171220","1"
"454_64888","20171221","1"
"454_64888","20171222","1"
"454_64888","20171223","1"
"454_64888","20180108","1"
"454_64888","20180109","1"
"454_64888","20180110","1"
"454_64888","20180111","1"
"454_64888","20180112","1"
"454_64888","20180113","1"
"454_64888","20180115","1"
"454_64888","20180116","1"
"454_64888","20180117","1"
"454_64888","20180118","1"
"454_64888","20180119","1"
"454_64888","20180120","1"
"454_64888","20180122","1"
"454_64888","20180123","1"
"454_64888","20180124","1"
"454_64888","20180125","1"
"454_64888","20180126","1"
"454_64888","20180127","1"
"454_64888","20180129","1"
"454_64888","20180130","1"
"454_64888","20180131","1"
"454_64888","20180201","1"
"454_64888","20180202","1"
"454_64888","20180203","1"
"454_64888","20180205","1"
"454_64888","20180206","1"
"454_64888","20180207","1"
"454_64888","20180208","1"
"454_64888","20180209","1"
"454_64888","20180210","1"
"454_64888","20180212","1"
"454_64888","20180213","1"
"454_64888","20180214","1"
"454_64888","20180215","1"
"454_64888","20180216","1"
"454_64888","20180217","1"
"454_64888","20180219","1"
"454_64888","20180220","1"
"454_64888","20180221","1"
"454_64888","20180222","1"
"454_64888","20180223","1"
"454_64888","20180224","1"
"454_64888","20180226","1"
"454_64888","20180227","1"
"454_64888","20180228","1"
"454_64888","20180301","1"
"454_64888","20180302","1"
"454_64888","20180303","1"
"454_64888","20180305","1"
"454_64888","20180306","1"
"454_64888","20180307","1"
"454_64888","20180308","1"
"454_64888","20180309","1"
"454_64888","20180310","1"
"454_64888","20180312","1"
"454_64888","20180313","1"
"454_64888","20180314","1"
"454_64888","20180315","1"
"454_64888","20180316","1"
"454_64888","20180317","1"
"454_64888","20180319","1"
"454_64888","20180320","1"
"454_64888","20180321","1"
"454_64888","20180322","1"
"454_64888","20180323","1"
"454_64888","20180324","1"
"454_64888","20180326","1"
"454_64888","20180327","1"
"454_64888","20180328","1"
"454_64888","20180404","1"
"454_64888","20180405","1"
"454_64888","20180406","1"
"454_64888","20180407","1"
"454_64888","20180409","1"
"454_64888","20180410","1"
"454_64888","20180411","1"
"454_64888","20180412","1"
"454_64888","20180413","1"
"454_64888","20180414","1"
"454_64888","20180416","1"
"454_64888","20180417","1"
"454_64888","20180418","1"
"454_64888","20180419","1"
"454_64888","20180420","1"
"454_64888","20180421","1"
"454_64888","20180423","1"
"454_64888","20180424","1"
"454_64888","20180426","1"
"454_64888","20180427","1"
"454_64888","20180428","1"
"454_64888","20180430","1"
"454_64888","20180502","1"
"454_64888","20180503","1"
"454_64888","20180504","1"
"454_64888","20180505","1"
"454_64888","20180507","1"
"454_64888","20180508","1"
"454_64888","20180509","1"
"454_64888","20180510","1"
"454_64888","20180511","1"
"454_64888","20180512","1"
"454_64888","20180514","1"
"454_64888","20180515","1"
"454_64888","20180516","1"
"454_64888","20180517","1"
"454_64888","20180518","1"
"454_64888","20180519","1"
"454_64888","20180521","1"
"454_64888","20180522","1"
"454_64888","20180523","1"
"454_64888","20180524","1"
"454_64888","20180525","1"
"454_64888","20180526","1"
"454_64888","20180528","1"
"454_64888","20180529","1"
"454_64888","20180530","1"
"454_64888","20180531","1"
"454_64888","20180601","1"
"454_64888","20180604","1"
"454_64888","20180605","1"
"454_64888","20180606","1"
"454_64888","20180607","1"
"454_64889","20171102","1"
"454_64889","20171227","1"
"454_64889","20171228","1"
"454_64889","20171229","1"
"454_64889","20171230","1"
"454_64889","20180102","1"
"454_64889","20180103","1"
"454_64889","20180104","1"
"454_64889","20180105","1"
"454_64889","20180329","1"
"454_64889","20180330","1"
"454_64889","20180331","1"
"454_64889","20180403","1"
"454_64890","20170917","1"
"454_64890","20170924","1"
"454_64890","20171001","1"
"454_64890","20171008","1"
"454_64890","20171015","1"
"454_64890","20171022","1"
"454_64890","20171029","1"
"454_64890","20171101","1"
"454_64890","20171105","1"
"454_64890","20171112","1"
"454_64890","20171119","1"
"454_64890","20171126","1"
"454_64890","20171203","1"
"454_64890","20171208","1"
"454_64890","20171210","1"
"454_64890","20171217","1"
"454_64890","20171224","1"
"454_64890","20171225","1"
"454_64890","20171226","1"
"454_64890","20171231","1"
"454_64890","20180101","1"
"454_64890","20180106","1"
"454_64890","20180107","1"
"454_64890","20180114","1"
"454_64890","20180121","1"
"454_64890","20180128","1"
"454_64890","20180204","1"
"454_64890","20180211","1"
"454_64890","20180218","1"
"454_64890","20180225","1"
"454_64890","20180304","1"
"454_64890","20180311","1"
"454_64890","20180318","1"
"454_64890","20180325","1"
"454_64890","20180401","1"
"454_64890","20180402","1"
"454_64890","20180408","1"
"454_64890","20180415","1"
"454_64890","20180422","1"
"454_64890","20180425","1"
"454_64890","20180429","1"
"454_64890","20180501","1"
"454_64890","20180506","1"
"454_64890","20180513","1"
"454_64890","20180520","1"
"454_64890","20180527","1"
"454_64890","20180602","1"
"454_64890","20180603","1"
"454_64891","20170915","1"
"454_64891","20170916","1"
"454_64891","20170918","1"
"454_64891","20170919","1"
"454_64891","20170920","1"
"454_64891","20170921","1"
"454_64891","20170922","1"
"454_64891","20170923","1"
"454_64891","20170925","1"
"454_64891","20170926","1"
"454_64891","20170927","1"
"454_64891","20170928","1"
"454_64891","20170929","1"
"454_64891","20170930","1"
"454_64891","20171002","1"
"454_64891","20171003","1"
"454_64891","20171004","1"
"454_64891","20171005","1"
"454_64891","20171006","1"
"454_64891","20171007","1"
"454_64891","20171009","1"
"454_64891","20171010","1"
"454_64891","20171011","1"
"454_64891","20171012","1"
"454_64891","20171013","1"
"454_64891","20171014","1"
"454_64891","20171016","1"
"454_64891","20171017","1"
"454_64891","20171018","1"
"454_64891","20171019","1"
"454_64891","20171020","1"
"454_64891","20171021","1"
"454_64891","20171023","1"
"454_64891","20171024","1"
"454_64891","20171025","1"
"454_64891","20171026","1"
"454_64891","20171027","1"
"454_64891","20171028","1"
"454_64891","20171030","1"
"454_64891","20171031","1"
"454_64891","20171103","1"
"454_64891","20171104","1"
"454_64891","20171106","1"
"454_64891","20171107","1"
"454_64891","20171108","1"
"454_64891","20171109","1"
"454_64891","20171110","1"
"454_64891","20171111","1"
"454_64891","20171113","1"
"454_64891","20171114","1"
"454_64891","20171115","1"
"454_64891","20171116","1"
"454_64891","20171117","1"
"454_64891","20171118","1"
"454_64891","20171120","1"
"454_64891","20171121","1"
"454_64891","20171122","1"
"454_64891","20171123","1"
"454_64891","20171124","1"
"454_64891","20171125","1"
"454_64891","20171127","1"
"454_64891","20171128","1"
"454_64891","20171129","1"
"454_64891","20171130","1"
"454_64891","20171201","1"
"454_64891","20171202","1"
"454_64891","20171204","1"
"454_64891","20171205","1"
"454_64891","20171206","1"
"454_64891","20171207","1"
"454_64891","20171209","1"
"454_64891","20171211","1"
"454_64891","20171212","1"
"454_64891","20171213","1"
"454_64891","20171214","1"
"454_64891","20171215","1"
"454_64891","20171216","1"
"454_64891","20171218","1"
"454_64891","20171219","1"
"454_64891","20171220","1"
"454_64891","20171221","1"
"454_64891","20171222","1"
"454_64891","20171223","1"
"454_64891","20180108","1"
"454_64891","20180109","1"
"454_64891","20180110","1"
"454_64891","20180111","1"
"454_64891","20180112","1"
"454_64891","20180113","1"
"454_64891","20180115","1"
"454_64891","20180116","1"
"454_64891","20180117","1"
"454_64891","20180118","1"
"454_64891","20180119","1"
"454_64891","20180120","1"
"454_64891","20180122","1"
"454_64891","20180123","1"
"454_64891","20180124","1"
"454_64891","20180125","1"
"454_64891","20180126","1"
"454_64891","20180127","1"
"454_64891","20180129","1"
"454_64891","20180130","1"
"454_64891","20180131","1"
"454_64891","20180201","1"
"454_64891","20180202","1"
"454_64891","20180203","1"
"454_64891","20180205","1"
"454_64891","20180206","1"
"454_64891","20180207","1"
"454_64891","20180208","1"
"454_64891","20180209","1"
"454_64891","20180210","1"
"454_64891","20180212","1"
"454_64891","20180213","1"
"454_64891","20180214","1"
"454_64891","20180215","1"
"454_64891","20180216","1"
"454_64891","20180217","1"
"454_64891","20180219","1"
"454_64891","20180220","1"
"454_64891","20180221","1"
"454_64891","20180222","1"
"454_64891","20180223","1"
"454_64891","20180224","1"
"454_64891","20180226","1"
"454_64891","20180227","1"
"454_64891","20180228","1"
"454_64891","20180301","1"
"454_64891","20180302","1"
"454_64891","20180303","1"
"454_64891","20180305","1"
"454_64891","20180306","1"
"454_64891","20180307","1"
"454_64891","20180308","1"
"454_64891","20180309","1"
"454_64891","20180310","1"
"454_64891","20180312","1"
"454_64891","20180313","1"
"454_64891","20180314","1"
"454_64891","20180315","1"
"454_64891","20180316","1"
"454_64891","20180317","1"
"454_64891","20180319","1"
"454_64891","20180320","1"
"454_64891","20180321","1"
"454_64891","20180322","1"
"454_64891","20180323","1"
"454_64891","20180324","1"
"454_64891","20180326","1"
"454_64891","20180327","1"
"454_64891","20180328","1"
"454_64891","20180404","1"
"454_64891","20180405","1"
"454_64891","20180406","1"
"454_64891","20180407","1"
"454_64891","20180409","1"
"454_64891","20180410","1"
"454_64891","20180411","1"
"454_64891","20180412","1"
"454_64891","20180413","1"
"454_64891","20180414","1"
"454_64891","20180416","1"
"454_64891","20180417","1"
"454_64891","20180418","1"
"454_64891","20180419","1"
"454_64891","20180420","1"
"454_64891","20180421","1"
"454_64891","20180423","1"
"454_64891","20180424","1"
"454_64891","20180426","1"
"454_64891","20180427","1"
"454_64891","20180428","1"
"454_64891","20180430","1"
"454_64891","20180502","1"
"454_64891","20180503","1"
"454_64891","20180504","1"
"454_64891","20180505","1"
"454_64891","20180507","1"
"454_64891","20180508","1"
"454_64891","20180509","1"
"454_64891","20180510","1"
"454_64891","20180511","1"
"454_64891","20180512","1"
"454_64891","20180514","1"
"454_64891","20180515","1"
"454_64891","20180516","1"
"454_64891","20180517","1"
"454_64891","20180518","1"
"454_64891","20180519","1"
"454_64891","20180521","1"
"454_64891","20180522","1"
"454_64891","20180523","1"
"454_64891","20180524","1"
"454_64891","20180525","1"
"454_64891","20180526","1"
"454_64891","20180528","1"
"454_64891","20180529","1"
"454_64891","20180530","1"
"454_64891","20180531","1"
"454_64891","20180601","1"
"454_64891","20180604","1"
"454_64891","20180605","1"
"454_64891","20180606","1"
"454_64891","20180607","1"
"454_64892","20171102","1"
"454_64892","20171227","1"
"454_64892","20171228","1"
"454_64892","20171229","1"
"454_64892","20171230","1"
"454_64892","20180102","1"
"454_64892","20180103","1"
"454_64892","20180104","1"
"454_64892","20180105","1"
"454_64892","20180329","1"
"454_64892","20180330","1"
"454_64892","20180331","1"
"454_64892","20180403","1"
"454_64893","20170915","1"
"454_64893","20170916","1"
"454_64893","20170918","1"
"454_64893","20170919","1"
"454_64893","20170920","1"
"454_64893","20170921","1"
"454_64893","20170922","1"
"454_64893","20170923","1"
"454_64893","20170925","1"
"454_64893","20170926","1"
"454_64893","20170927","1"
"454_64893","20170928","1"
"454_64893","20170929","1"
"454_64893","20170930","1"
"454_64893","20171002","1"
"454_64893","20171003","1"
"454_64893","20171004","1"
"454_64893","20171005","1"
"454_64893","20171006","1"
"454_64893","20171007","1"
"454_64893","20171009","1"
"454_64893","20171010","1"
"454_64893","20171011","1"
"454_64893","20171012","1"
"454_64893","20171013","1"
"454_64893","20171014","1"
"454_64893","20171016","1"
"454_64893","20171017","1"
"454_64893","20171018","1"
"454_64893","20171019","1"
"454_64893","20171020","1"
"454_64893","20171021","1"
"454_64893","20171023","1"
"454_64893","20171024","1"
"454_64893","20171025","1"
"454_64893","20171026","1"
"454_64893","20171027","1"
"454_64893","20171028","1"
"454_64893","20171030","1"
"454_64893","20171031","1"
"454_64893","20171102","1"
"454_64893","20171103","1"
"454_64893","20171104","1"
"454_64893","20171106","1"
"454_64893","20171107","1"
"454_64893","20171108","1"
"454_64893","20171109","1"
"454_64893","20171110","1"
"454_64893","20171111","1"
"454_64893","20171113","1"
"454_64893","20171114","1"
"454_64893","20171115","1"
"454_64893","20171116","1"
"454_64893","20171117","1"
"454_64893","20171118","1"
"454_64893","20171120","1"
"454_64893","20171121","1"
"454_64893","20171122","1"
"454_64893","20171123","1"
"454_64893","20171124","1"
"454_64893","20171125","1"
"454_64893","20171127","1"
"454_64893","20171128","1"
"454_64893","20171129","1"
"454_64893","20171130","1"
"454_64893","20171201","1"
"454_64893","20171202","1"
"454_64893","20171204","1"
"454_64893","20171205","1"
"454_64893","20171206","1"
"454_64893","20171207","1"
"454_64893","20171209","1"
"454_64893","20171211","1"
"454_64893","20171212","1"
"454_64893","20171213","1"
"454_64893","20171214","1"
"454_64893","20171215","1"
"454_64893","20171216","1"
"454_64893","20171218","1"
"454_64893","20171219","1"
"454_64893","20171220","1"
"454_64893","20171221","1"
"454_64893","20171222","1"
"454_64893","20171223","1"
"454_64893","20171227","1"
"454_64893","20171228","1"
"454_64893","20171229","1"
"454_64893","20171230","1"
"454_64893","20180102","1"
"454_64893","20180103","1"
"454_64893","20180104","1"
"454_64893","20180105","1"
"454_64893","20180108","1"
"454_64893","20180109","1"
"454_64893","20180110","1"
"454_64893","20180111","1"
"454_64893","20180112","1"
"454_64893","20180113","1"
"454_64893","20180115","1"
"454_64893","20180116","1"
"454_64893","20180117","1"
"454_64893","20180118","1"
"454_64893","20180119","1"
"454_64893","20180120","1"
"454_64893","20180122","1"
"454_64893","20180123","1"
"454_64893","20180124","1"
"454_64893","20180125","1"
"454_64893","20180126","1"
"454_64893","20180127","1"
"454_64893","20180129","1"
"454_64893","20180130","1"
"454_64893","20180131","1"
"454_64893","20180201","1"
"454_64893","20180202","1"
"454_64893","20180203","1"
"454_64893","20180205","1"
"454_64893","20180206","1"
"454_64893","20180207","1"
"454_64893","20180208","1"
"454_64893","20180209","1"
"454_64893","20180210","1"
"454_64893","20180212","1"
"454_64893","20180213","1"
"454_64893","20180214","1"
"454_64893","20180215","1"
"454_64893","20180216","1"
"454_64893","20180217","1"
"454_64893","20180219","1"
"454_64893","20180220","1"
"454_64893","20180221","1"
"454_64893","20180222","1"
"454_64893","20180223","1"
"454_64893","20180224","1"
"454_64893","20180226","1"
"454_64893","20180227","1"
"454_64893","20180228","1"
"454_64893","20180301","1"
"454_64893","20180302","1"
"454_64893","20180303","1"
"454_64893","20180305","1"
"454_64893","20180306","1"
"454_64893","20180307","1"
"454_64893","20180308","1"
"454_64893","20180309","1"
"454_64893","20180310","1"
"454_64893","20180312","1"
"454_64893","20180313","1"
"454_64893","20180314","1"
"454_64893","20180315","1"
"454_64893","20180316","1"
"454_64893","20180317","1"
"454_64893","20180319","1"
"454_64893","20180320","1"
"454_64893","20180321","1"
"454_64893","20180322","1"
"454_64893","20180323","1"
"454_64893","20180324","1"
"454_64893","20180326","1"
"454_64893","20180327","1"
"454_64893","20180328","1"
"454_64893","20180329","1"
"454_64893","20180330","1"
"454_64893","20180331","1"
"454_64893","20180403","1"
"454_64893","20180404","1"
"454_64893","20180405","1"
"454_64893","20180406","1"
"454_64893","20180407","1"
"454_64893","20180409","1"
"454_64893","20180410","1"
"454_64893","20180411","1"
"454_64893","20180412","1"
